Applicant_ID,Age,Monthly_Income_TL,Employment_Type,Employment_Tenure_Years,Education_Level,Marital_Status,Dependents,City,Home_Ownership,Credit_Score,Existing_Monthly_Debt_TL,Requested_Loan_Amount_TL,Loan_Term_Months,Loan_Purpose,Late_Payments_Last_2Y,Has_Guarantor,Loan_Approved
LA-01242,65,42956.71,Freelancer,18,High_School,Single,1,Izmir,Rent,683,2349.50,210143.27,84,Home,1,No,No
LA-01243,33,,Private_Sector,0,High_School,Married,,Konya,Rent,733,5746.84,275086.71,24,Business,,No,Yes
LA-01244,46,26784.70,Private_Sector,10,Master,Single,3,Ankara,Family_Home,763,13777.22,363884.73,12,Business,0,Yes,Yes
LA-01245,33,66866.81,Freelancer,2,Bachelor,Married,1,Ankara,Owner,625,36297.99,232324.82,12,Other,2,No,No
LA-01246,66,75379.79,Private_Sector,25,Bachelor,Single,2,Ankara,Family_Home,708,12437.36,719845.17,120,Business,0,Yes,No
LA-01247,31,82765.68,Self_Employed,10,High_School,Widowed,2,Gaziantep,Owner,561,50040.38,496849.35,24,Business,0,No,Yes
LA-01248,41,56966.99,Private_Sector,11,Associate,Single,4,Adana,Rent,832,31901.28,304309.86,84,Other,0,No,No
LA-01249,34,380381.71,Self_Employed,5,Bachelor,Married,4,Adana,Rent,900,219457.62,386717.53,24,Debt_Consolidation,0,No,Yes
LA-01250,36,53171.12,Public_Sector,4,Bachelor,Married,0,Izmir,Rent,658,28856.70,334509.12,36,Education,1,No,Yes
LA-01251,35,89538.96,Private_Sector,4,Associate,Married,1,Ankara,Mortgage,699,33981.91,324803.51,12,Vehicle,0,No,Yes
LA-01252,21,32348.23,Public_Sector,0,Master,Married,1,Bursa,Rent,527,5091.92,428461.91,12,Other,0,No,No
LA-01253,50,107059.33,Self_Employed,11,High_School,Single,2,Ankara,Owner,752,39296.07,232710.86,24,Vehicle,0,No,Yes
LA-01254,31,134538.95,Self_Employed,7,Master,Single,2,Antalya,Rent,746,77168.69,198366.92,24,Education,0,No,Yes
LA-01255,58,25567.82,Self_Employed,13,Master,Single,0,Bursa,Family_Home,674,9270.93,723711.93,24,Education,0,Yes,No
LA-01256,44,50874.44,Private_Sector,12,High_School,Married,1,Adana,Rent,595,22759.46,236727.52,36,Other,1,Yes,No
LA-01257,50,59881.10,Private_Sector,10,High_School,Married,2,Antalya,Family_Home,788,17786.33,326921.99,120,Education,0,No,Yes
LA-01258,37,90168.04,Public_Sector,2,High_School,Married,3,Konya,Rent,699,15878.04,314827.46,60,Business,0,No,Yes
LA-01259,49,99401.58,Private_Sector,11,Bachelor,Single,2,Konya,Owner,765,202243.18,168416.85,84,Business,0,No,No
LA-01260,54,104795.30,Public_Sector,12,Doctorate,Married,1,Istanbul,Owner,656,58407.40,347649.21,120,Vehicle,6,Yes,Yes
LA-01261,40,37845.58,,2,Bachelor,Married,2,Bursa,Family_Home,736,20793.96,214097.23,48,Education,1,Yes,No
LA-01262,52,30171.08,Self_Employed,14,Doctorate,Widowed,0,Gaziantep,Family_Home,569,18253.94,65306.93,36,Education,0,No,Yes
LA-01263,29,44972.46,Private_Sector,5,Bachelor,Single,0,Konya,Rent,614,13427.00,168217.43,36,Education,0,Yes,No
LA-01264,23,65550.79,Public_Sector,0,Bachelor,Divorced,1,Adana,Mortgage,779,32545.04,136708.32,12,Education,0,Yes,Yes
LA-01265,66,,Freelancer,22,Master,Married,1,Antalya,Owner,606,6451.78,161132.75,60,Debt_Consolidation,2,Yes,Yes
LA-01266,48,51671.50,Private_Sector,12,Master,Single,0,Antalya,Owner,680,19937.55,222158.54,12,Vehicle,0,No,Yes
LA-01267,41,43182.85,Public_Sector,2,High_School,Married,2,Konya,Owner,709,8146.60,254254.10,36,Debt_Consolidation,0,No,Yes
LA-01268,45,100732.87,Private_Sector,14,Bachelor,Single,1,Adana,Rent,674,59766.20,179784.32,24,Home,0,No,Yes
LA-01269,53,,Self_Employed,15,Bachelor,Married,1,Gaziantep,Rent,751,31732.90,104645.75,12,Debt_Consolidation,0,Yes,Yes
LA-01270,52,26152.31,Self_Employed,16,Associate,Single,2,Adana,Owner,723,1786.37,94634.08,120,Other,0,No,No
LA-01271,58,59750.54,Self_Employed,16,Master,Married,1,Bursa,Mortgage,718,22169.20,451888.38,12,Business,3,No,Yes
LA-01272,56,65382.21,Self_Employed,23,Doctorate,Single,0,Istanbul,Mortgage,631,23665.99,442947.75,36,Home,1,No,No
LA-01273,49,35909.63,Private_Sector,18,Bachelor,Married,0,Ankara,Family_Home,663,5474.68,464916.33,60,Business,0,Yes,Yes
LA-01274,66,34198.28,Private_Sector,24,High_School,Married,2,Antalya,Family_Home,679,20640.36,316761.83,84,Vehicle,0,No,Yes
LA-01275,66,47295.20,Public_Sector,23,Bachelor,Married,0,Istanbul,Family_Home,628,4424.21,135912.01,84,Business,0,No,Yes
LA-01276,23,61809.79,Retired,2,Bachelor,Married,3,Gaziantep,Rent,650,18259.35,637401.19,60,Education,0,No,Yes
LA-01277,65,44099.19,Public_Sector,17,Doctorate,Single,0,Bursa,Owner,619,12955.83,202347.17,120,Home,0,No,No
LA-01278,56,43828.14,Self_Employed,17,Bachelor,Single,1,Izmir,Rent,623,2632.81,64674.65,60,Business,0,No,Yes
LA-01279,67,24376.19,Private_Sector,24,High_School,Single,1,Antalya,Owner,596,13990.11,856852.80,24,Debt_Consolidation,3,No,No
LA-01280,49,,Private_Sector,10,Associate,Single,1,Bursa,Rent,664,,182621.40,84,Debt_Consolidation,0,Yes,Yes
LA-01281,51,56892.63,Self_Employed,19,Associate,Married,0,Ankara,Mortgage,,9689.01,252561.00,120,Vehicle,1,No,No
LA-01282,58,82800.78,Self_Employed,13,High_School,Married,1,Izmir,Owner,689,35160.38,282951.47,48,Business,0,No,Yes
LA-01283,43,35392.17,Public_Sector,2,Bachelor,Married,2,Bursa,Rent,629,8066.72,500075.46,24,Education,1,No,No
LA-01284,69,41126.48,Public_Sector,18,Bachelor,Married,1,Konya,Rent,735,3100.05,372332.70,24,Home,0,No,Yes
LA-01285,23,64385.01,Public_Sector,4,Bachelor,Single,1,Izmir,Owner,737,11402.66,183974.74,24,Home,0,No,Yes
LA-01286,34,76481.72,Private_Sector,12,Doctorate,Married,5,Gaziantep,Owner,638,43100.62,363276.89,12,Vehicle,1,No,Yes
LA-01287,63,40415.61,Public_Sector,15,High_School,Single,2,Istanbul,Family_Home,,23687.38,294807.08,120,Education,0,No,Yes
LA-01288,53,60637.84,Private_Sector,,Bachelor,Divorced,1,Istanbul,Mortgage,555,31148.22,448181.66,12,Business,0,No,Yes
LA-01289,30,,Self_Employed,10,High_School,Married,2,Ankara,Owner,627,26855.07,681375.75,12,Business,2,No,No
LA-01290,43,49823.74,Freelancer,9,Bachelor,Divorced,1,Gaziantep,Mortgage,724,24434.56,672553.32,84,Business,0,No,No
LA-01291,55,32567.85,Public_Sector,13,Bachelor,Single,4,Istanbul,Mortgage,718,11648.40,242120.30,84,Other,0,No,Yes
LA-01292,50,,Retired,16,Bachelor,Single,0,Izmir,Family_Home,666,23571.55,571401.37,84,Education,1,No,No
LA-01293,47,25831.65,Public_Sector,11,Bachelor,Married,0,Ankara,Mortgage,692,7258.95,1007738.58,36,Business,0,No,No
LA-01294,43,,Private_Sector,9,Bachelor,Married,2,Adana,Owner,645,32380.31,410655.19,120,Education,0,Yes,Yes
LA-01295,60,,Freelancer,17,Master,Married,1,Izmir,Owner,679,18835.03,262505.80,48,Education,1,No,Yes
LA-01296,46,44371.08,Self_Employed,7,High_School,Married,1,Izmir,Owner,671,12914.42,137932.45,12,Other,4,No,No
LA-01297,52,66597.03,Retired,17,Bachelor,Single,1,Izmir,Mortgage,672,7902.18,293463.00,120,Business,0,Yes,Yes
LA-01298,35,41223.71,Private_Sector,4,Associate,Single,1,Gaziantep,Mortgage,651,20707.58,1100424.21,24,Debt_Consolidation,1,Yes,Yes
LA-01299,44,39280.50,Freelancer,2,Associate,Married,1,Izmir,Owner,612,16815.27,424955.83,36,Education,0,No,No
LA-01300,53,62826.67,Private_Sector,16,Master,Married,2,Konya,Rent,640,33968.68,144391.85,84,Business,1,No,Yes
LA-01301,30,41266.11,Private_Sector,5,Bachelor,Married,3,Istanbul,Owner,701,14491.84,50698.83,48,Debt_Consolidation,0,No,Yes
LA-01302,48,30631.13,Private_Sector,,Bachelor,Married,1,Bursa,Owner,521,15524.03,122051.28,120,Home,1,No,No
LA-01303,49,44304.57,Self_Employed,13,Bachelor,Married,2,Antalya,Rent,662,20261.50,438493.35,60,Education,0,No,Yes
LA-01304,29,67412.07,Retired,10,Bachelor,Single,1,Izmir,Owner,583,38692.56,386626.78,84,Business,1,No,No
LA-01305,23,44381.22,Self_Employed,,Master,Married,2,Adana,Owner,672,26215.53,221442.60,36,Debt_Consolidation,1,No,No
LA-01306,34,49610.07,Private_Sector,2,Bachelor,Divorced,2,Gaziantep,Mortgage,862,27378.49,797150.09,60,Home,0,No,Yes
LA-01307,49,27704.40,Freelancer,17,High_School,Single,4,Gaziantep,Family_Home,639,4425.74,845109.78,12,Home,0,No,No
LA-01308,29,32763.48,Private_Sector,11,High_School,Married,1,Izmir,Owner,746,3964.95,87359.58,48,Other,1,No,No
LA-01309,46,67608.33,Self_Employed,10,Associate,Divorced,0,Ankara,Rent,720,5963.01,161951.79,48,Vehicle,3,No,No
LA-01310,66,56099.32,Self_Employed,17,Bachelor,Widowed,0,Istanbul,Rent,696,9414.19,316567.10,36,Debt_Consolidation,0,No,Yes
LA-01311,23,46656.86,Public_Sector,5,Master,Married,1,Istanbul,Mortgage,587,6783.40,212749.28,36,Other,0,No,Yes
LA-01312,52,48748.42,Private_Sector,20,Bachelor,Single,4,Bursa,Rent,684,7887.79,206580.83,36,Education,0,No,Yes
LA-01313,40,17272.51,Private_Sector,11,Associate,Married,2,Adana,Rent,707,8630.73,165610.54,84,Debt_Consolidation,0,No,No
LA-01314,58,126675.57,,18,High_School,Married,2,Antalya,Rent,803,22980.41,222225.05,84,Business,0,Yes,Yes
LA-01315,66,144668.07,Freelancer,18,Bachelor,Divorced,1,Konya,Mortgage,730,19771.66,471193.99,12,Business,0,No,Yes
LA-01316,44,111181.77,Freelancer,12,Bachelor,Married,3,Ankara,Owner,696,67315.44,1431303.66,24,Vehicle,1,No,Yes
LA-01317,46,45317.97,Self_Employed,12,Bachelor,Single,1,Ankara,Rent,695,14443.28,173291.02,84,Education,1,No,No
LA-01318,48,75242.35,Private_Sector,14,Bachelor,Married,1,Ankara,Rent,656,23394.29,136733.73,48,Other,1,No,No
LA-01319,59,26876.95,Private_Sector,10,Bachelor,Single,2,Izmir,Rent,673,1999.28,336781.74,120,Other,0,No,No
LA-01320,65,64231.21,Private_Sector,14,High_School,Married,1,Konya,Rent,821,26889.71,163197.36,24,Other,1,No,No
LA-01321,50,98813.06,Public_Sector,14,High_School,Single,4,Bursa,Mortgage,715,31350.11,548519.13,60,Education,0,Yes,Yes
LA-01322,33,68041.82,Private_Sector,4,Bachelor,Married,1,Konya,Owner,717,20561.44,99198.03,84,Home,0,No,Yes
LA-01323,53,104349.53,Private_Sector,20,Associate,Single,1,Istanbul,Owner,,40323.41,354387.83,36,Debt_Consolidation,0,No,Yes
LA-01324,60,59093.36,Private_Sector,12,High_School,Single,1,Gaziantep,Mortgage,582,23993.88,440527.85,36,Home,0,No,No
LA-01325,40,75185.21,Private_Sector,7,High_School,Married,4,Bursa,Rent,703,21363.07,248127.08,48,Education,2,No,Yes
LA-01326,27,24811.95,Freelancer,3,Master,Divorced,1,Konya,Rent,486,2022.27,135193.74,12,Business,0,No,No
LA-01327,35,69853.58,Private_Sector,9,Bachelor,Divorced,0,Istanbul,Mortgage,777,31205.62,772935.23,24,Vehicle,0,No,Yes
LA-01328,68,61496.44,Private_Sector,20,High_School,Single,0,Gaziantep,Owner,724,16068.81,269383.97,24,Home,0,No,Yes
LA-01329,61,57281.53,Private_Sector,16,Bachelor,Married,3,Adana,Rent,673,4176.75,612288.71,84,Home,0,No,No
LA-01330,29,100718.11,Private_Sector,3,Master,Married,0,Gaziantep,Rent,800,11982.06,911596.75,60,Business,0,No,Yes
LA-01331,22,43633.53,Private_Sector,0,High_School,Married,3,Bursa,Rent,693,14531.53,66591.60,120,Vehicle,0,No,No
LA-01332,39,67026.22,Freelancer,9,High_School,Widowed,0,Izmir,Mortgage,601,36880.78,137806.04,12,Other,0,No,No
LA-01333,24,60983.18,Self_Employed,4,Bachelor,Married,1,Adana,Mortgage,834,10982.46,83325.06,12,Other,2,No,No
LA-01334,51,58497.42,Self_Employed,13,Associate,Widowed,0,Gaziantep,Mortgage,653,31023.30,156502.55,24,Home,0,No,No
LA-01335,60,68147.91,Retired,12,Master,Married,1,Gaziantep,Rent,766,12610.00,207812.41,12,Debt_Consolidation,0,No,Yes
LA-01336,60,57036.69,Public_Sector,16,Associate,Single,,Ankara,Family_Home,611,22964.69,491430.58,84,Home,6,No,No
LA-01337,28,100846.94,Freelancer,1,High_School,Divorced,1,Adana,Mortgage,699,58197.33,203623.63,36,Education,0,No,No
LA-01338,58,56299.65,,17,Bachelor,Divorced,0,Adana,Rent,636,34660.91,159001.28,24,Home,4,No,No
LA-01339,57,27372.34,Self_Employed,16,Bachelor,Married,1,Ankara,Mortgage,561,11670.92,165090.49,48,Education,1,No,No
LA-01340,52,45599.96,Self_Employed,17,Associate,Married,1,Adana,Rent,686,19598.31,328690.33,36,Debt_Consolidation,0,No,No
LA-01341,53,63136.41,Self_Employed,14,Bachelor,Single,2,Adana,Rent,628,11654.35,1129592.23,36,Business,0,No,No
LA-01342,38,65381.23,Freelancer,8,Bachelor,Married,2,Istanbul,Mortgage,760,,163670.38,84,Vehicle,0,No,Yes
LA-01343,44,89531.35,Self_Employed,10,Bachelor,Married,1,Antalya,Rent,739,17027.90,153205.07,48,Education,0,No,Yes
LA-01344,29,49929.75,Public_Sector,0,High_School,Single,0,Izmir,Family_Home,673,8095.93,196322.33,60,Education,1,No,Yes
LA-01345,69,,Public_Sector,19,Bachelor,Widowed,0,Ankara,Owner,695,25726.86,399071.67,84,Vehicle,0,No,Yes
LA-01346,62,96919.29,Public_Sector,15,High_School,Single,3,Gaziantep,Owner,744,25913.62,252359.97,12,Education,0,No,Yes
LA-01347,39,35061.34,Retired,9,Bachelor,Married,1,Antalya,Mortgage,748,5504.54,156844.95,48,Debt_Consolidation,0,No,No
LA-01348,44,33962.75,Self_Employed,9,Bachelor,Single,2,Konya,Rent,666,17734.25,301799.49,48,Vehicle,2,No,Yes
LA-01349,62,50013.72,Freelancer,16,Master,Divorced,0,Antalya,Mortgage,664,11481.06,240150.50,60,Education,0,Yes,Yes
LA-01350,45,107956.41,Private_Sector,10,Bachelor,Married,4,Adana,Mortgage,678,44836.48,128653.42,36,Vehicle,2,No,No
LA-01351,57,87600.57,Public_Sector,17,Bachelor,Single,2,Izmir,Mortgage,669,45896.87,397822.28,24,Business,1,No,Yes
LA-01352,54,70449.76,Freelancer,13,Bachelor,Single,2,Bursa,Owner,697,34794.70,382174.76,12,Vehicle,0,No,No
LA-01353,44,27901.86,Private_Sector,3,High_School,Married,0,Ankara,Rent,634,3125.63,357269.97,60,Education,0,No,No
LA-01354,55,63798.74,Private_Sector,14,Bachelor,Married,2,Gaziantep,Rent,613,34464.49,147118.52,36,Vehicle,1,No,No
LA-01355,67,39539.41,Public_Sector,21,High_School,Married,2,Izmir,Mortgage,703,14717.26,151624.62,12,Business,2,No,No
LA-01356,45,85904.28,Private_Sector,6,Master,Divorced,2,Konya,Mortgage,797,48687.01,463802.84,120,Vehicle,0,No,Yes
LA-01357,65,73748.89,Public_Sector,17,High_School,Single,1,Antalya,Owner,800,7051.04,240925.22,48,Debt_Consolidation,0,No,Yes
LA-01358,57,127101.84,Public_Sector,14,Master,Single,,Izmir,Rent,729,11720.00,242755.89,12,Home,0,No,Yes
LA-01359,43,24181.63,Freelancer,7,Bachelor,Married,0,Adana,Family_Home,472,4659.88,271603.28,60,Vehicle,4,No,No
LA-01360,60,41641.68,Private_Sector,19,Bachelor,Widowed,1,Adana,Mortgage,612,9327.70,59559.12,12,Home,1,Yes,Yes
LA-01361,29,30789.56,Private_Sector,0,Master,Married,2,Bursa,Family_Home,584,6434.08,80235.28,48,Education,0,No,No
LA-01362,33,59480.94,Freelancer,0,Bachelor,Single,1,Bursa,Owner,620,14527.11,360576.61,120,Debt_Consolidation,2,No,No
LA-01363,29,44866.24,Private_Sector,,Bachelor,Married,0,Gaziantep,Owner,544,26979.23,144963.48,60,Education,2,No,No
LA-01364,26,39587.29,Private_Sector,1,Master,Married,0,Izmir,Mortgage,604,3219.90,124149.20,60,Home,0,No,No
LA-01365,61,32149.00,Public_Sector,15,High_School,Single,1,Adana,Rent,700,2244.16,162976.69,120,Debt_Consolidation,0,No,Yes
LA-01366,46,108872.39,Private_Sector,8,Master,Married,2,Antalya,Family_Home,812,6601.85,288435.34,120,Other,0,No,Yes
LA-01367,60,57067.90,Private_Sector,19,Master,Single,1,Istanbul,Mortgage,710,23891.50,332250.74,120,Business,0,No,No
LA-01368,25,42305.52,Freelancer,0,Master,Single,1,Gaziantep,Rent,662,15667.66,585348.11,36,Home,1,No,No
LA-01369,47,51614.34,Private_Sector,5,Bachelor,Married,4,Ankara,Owner,616,11564.79,219315.53,60,Other,0,No,No
LA-01370,35,71323.01,Private_Sector,2,Bachelor,Single,1,Adana,Rent,579,34151.52,61889.22,120,Home,1,No,No
LA-01371,66,41881.50,Private_Sector,15,Bachelor,Single,1,Gaziantep,Mortgage,635,22789.56,196975.75,12,Vehicle,0,No,No
LA-01372,59,58491.31,Freelancer,20,Associate,Married,2,Gaziantep,Rent,571,4150.55,144992.63,60,Education,1,No,Yes
LA-01373,34,77833.77,Private_Sector,11,Bachelor,Single,3,Ankara,Owner,666,6506.48,170705.85,48,Home,0,No,Yes
LA-01374,40,32052.51,Retired,10,Bachelor,Married,0,Konya,Rent,669,5535.54,242642.23,84,Other,0,Yes,Yes
LA-01375,59,80790.42,Private_Sector,21,Bachelor,Single,4,Ankara,Owner,766,18559.16,101929.24,36,Vehicle,0,No,No
LA-01376,47,43997.59,Private_Sector,8,High_School,Single,0,Gaziantep,Rent,802,25634.51,436188.83,60,Other,0,No,Yes
LA-01377,50,46024.94,Freelancer,6,Bachelor,Married,2,Izmir,Owner,609,2995.50,202762.87,60,Vehicle,0,No,Yes
LA-01378,57,42903.59,Self_Employed,20,Doctorate,Married,1,Gaziantep,Family_Home,740,17907.36,604977.92,24,Education,0,No,Yes
LA-01379,63,40558.95,Private_Sector,19,Master,Married,1,Adana,Owner,655,22817.81,492997.05,24,Education,0,No,No
LA-01380,56,58318.89,Private_Sector,9,High_School,Divorced,0,Ankara,Mortgage,762,3175.14,578519.34,120,Education,,No,Yes
LA-01381,61,26680.64,Private_Sector,17,Bachelor,Divorced,0,Ankara,Mortgage,636,3723.96,274142.49,60,Debt_Consolidation,0,No,No
LA-01382,51,81537.22,Retired,2,Bachelor,Married,0,Ankara,Rent,690,19562.35,549506.42,84,Home,0,No,Yes
LA-01383,61,67766.68,Public_Sector,19,High_School,Married,2,Izmir,Mortgage,602,41555.63,483188.72,36,Other,2,No,No
LA-01384,21,,Private_Sector,0,High_School,Single,1,Bursa,Mortgage,735,44489.18,163918.44,60,Home,0,No,Yes
LA-01385,66,37712.61,Public_Sector,19,Bachelor,Divorced,1,Bursa,Rent,538,2847.48,285190.92,60,Other,3,No,No
LA-01386,57,50889.13,Freelancer,11,Bachelor,Single,0,Konya,Rent,647,21627.81,371618.60,120,Home,0,No,Yes
LA-01387,49,32719.06,Public_Sector,4,Bachelor,Divorced,2,Gaziantep,Mortgage,676,8859.69,252003.07,36,Vehicle,1,No,Yes
LA-01388,61,62447.36,Private_Sector,17,High_School,Married,2,Bursa,Rent,510,18892.72,797213.61,84,Debt_Consolidation,2,No,No
LA-01389,37,139919.19,Private_Sector,5,High_School,Married,5,Adana,Rent,752,28251.50,313619.23,12,Other,0,No,Yes
LA-01390,42,114359.60,Private_Sector,3,Bachelor,Single,0,Antalya,Owner,799,30829.29,377201.71,36,Business,0,No,Yes
LA-01391,69,75288.29,Public_Sector,17,Master,Married,2,Antalya,Mortgage,737,,164262.44,24,Other,0,No,Yes
LA-01392,42,53100.80,Private_Sector,9,Bachelor,Married,4,Ankara,Mortgage,653,4466.08,235874.48,12,Home,0,No,No
LA-01393,34,47209.72,,2,High_School,Married,2,Gaziantep,Rent,682,11601.43,266962.34,60,Home,0,No,Yes
LA-01394,32,43157.58,Private_Sector,6,High_School,Married,5,Bursa,Mortgage,644,2198.80,169931.24,48,Vehicle,0,No,Yes
LA-01395,54,23824.03,Self_Employed,21,Bachelor,Married,3,Izmir,Mortgage,900,11392.22,476463.04,60,Other,0,No,Yes
LA-01396,58,53663.61,Private_Sector,10,Bachelor,Single,2,Bursa,Mortgage,574,15564.56,291421.63,36,Vehicle,0,No,No
LA-01397,27,82141.65,Private_Sector,0,Bachelor,Married,1,Antalya,Rent,793,46612.54,608824.44,84,Business,0,No,Yes
LA-01398,47,46895.42,Private_Sector,11,High_School,Divorced,0,Istanbul,Owner,596,27348.75,151339.60,48,Business,0,No,No
LA-01399,43,38582.28,Public_Sector,18,Master,Single,1,Gaziantep,Rent,744,19584.74,251052.10,12,Home,0,No,No
LA-01400,30,23493.46,Freelancer,5,Master,Married,4,Ankara,Owner,630,2442.20,284760.55,24,Debt_Consolidation,2,No,No
LA-01401,35,26646.37,Freelancer,15,Bachelor,Single,3,Istanbul,Owner,427,16083.61,759748.21,84,Debt_Consolidation,1,No,No
LA-01402,59,86367.56,Private_Sector,18,Associate,Single,4,Izmir,Rent,616,24868.65,893646.99,24,Debt_Consolidation,0,No,Yes
LA-01403,65,59563.23,Private_Sector,16,Doctorate,Married,2,Adana,Mortgage,692,18015.26,154349.77,36,Debt_Consolidation,1,Yes,Yes
LA-01404,33,60802.12,Freelancer,8,Bachelor,Single,2,Konya,Rent,659,25182.40,410212.65,48,Education,0,No,Yes
LA-01405,34,66706.08,Freelancer,3,High_School,Single,2,Ankara,Rent,635,18640.87,199860.54,12,Vehicle,0,No,No
LA-01406,46,58151.43,Private_Sector,8,Master,Married,0,Bursa,Rent,568,,414636.34,60,Debt_Consolidation,0,Yes,No
LA-01407,67,78626.48,Private_Sector,22,Bachelor,Widowed,3,Konya,Rent,660,36846.06,239172.97,84,Business,1,No,Yes
LA-01408,25,36044.15,Freelancer,7,Master,Married,1,Ankara,Mortgage,663,7482.98,948035.74,84,Business,1,No,No
LA-01409,33,124382.66,Retired,15,Associate,Single,0,Antalya,Mortgage,736,43212.42,142070.25,120,Debt_Consolidation,1,No,Yes
LA-01410,66,71361.29,Private_Sector,24,Master,Single,2,Adana,Rent,689,4561.80,123276.22,36,Education,0,No,Yes
LA-01411,35,22150.51,Public_Sector,6,High_School,Single,1,Konya,Mortgage,639,4432.43,266550.30,24,Education,1,No,Yes
LA-01412,55,56430.99,Freelancer,6,Master,Married,1,Bursa,Rent,700,20740.03,191551.25,12,Other,0,No,No
LA-01413,25,27932.17,Private_Sector,4,Bachelor,Single,0,Istanbul,Owner,563,11411.73,94219.44,24,Education,1,No,Yes
LA-01414,69,51551.16,Self_Employed,27,Master,Single,3,Adana,Family_Home,585,5556.80,420362.07,120,Vehicle,0,No,No
LA-01415,35,58738.93,Self_Employed,5,High_School,Divorced,0,Antalya,Rent,555,11922.00,75794.28,84,Vehicle,0,No,Yes
LA-01416,52,36656.70,Self_Employed,13,High_School,Married,2,Izmir,Mortgage,647,14766.55,285176.24,24,Other,0,No,Yes
LA-01417,45,44998.71,Retired,,Master,Married,0,Istanbul,Family_Home,520,23046.91,233959.04,60,Education,0,No,No
LA-01418,47,128686.31,Self_Employed,6,Doctorate,Married,2,Antalya,Mortgage,809,51984.92,162662.51,12,Vehicle,0,No,Yes
LA-01419,43,38374.41,Private_Sector,17,Master,Single,2,Bursa,Family_Home,644,11678.93,382403.52,84,Home,0,Yes,No
LA-01420,43,58565.72,Private_Sector,13,High_School,Widowed,1,Ankara,Mortgage,,18157.90,147881.28,48,Home,3,No,No
LA-01421,42,72752.15,Self_Employed,4,Doctorate,Single,1,Ankara,Rent,715,39873.51,193418.67,84,Business,3,No,No
LA-01422,59,46820.59,Freelancer,18,Bachelor,Single,2,Antalya,Family_Home,561,9600.95,954916.20,84,Home,0,No,No
LA-01423,54,25968.09,Private_Sector,15,Associate,Married,0,Bursa,Owner,,14556.29,203802.54,120,Education,0,Yes,Yes
LA-01424,33,108063.05,Public_Sector,0,Bachelor,Married,2,Konya,Rent,707,39070.08,121348.98,60,Business,0,No,No
LA-01425,25,109192.59,Public_Sector,1,Bachelor,Single,1,Adana,Family_Home,805,55301.92,264522.30,24,Other,0,No,Yes
LA-01426,38,46389.48,Private_Sector,11,Master,Single,0,Gaziantep,Owner,607,7427.38,627435.80,84,Debt_Consolidation,1,No,No
