customer_id,age,annual_income,debt_to_income,credit_score,employment_years,loan_amount,loan_term_months,late_payments_24m,credit_utilization,region,employment_type,education_level,home_ownership,loan_purpose,device_type,application_hour,default_risk
CUST-01180,41,112014,0.259,716,16.5,52429,24,1,0.283,Ege,Maasli,Lisans,Kiraci,Borc Birlestirme,Web,16,0
CUST-01181,35,62030,0.393,645,10.0,7906,48,0,0.229,Akdeniz,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,iOS,13,0
CUST-01182,47,28539,0.309,629,19.8,7035,24,0,0.122,Marmara,Maasli,Onlisans,Ipotekli,Ihtiyac,iOS,11,0
CUST-01183,24,28508,0.081,674,0.7,26183,24,1,0.329,Marmara,Maasli,Lisans,Ev Sahibi,Konut,Android,8,0
CUST-01184,25,42086,0.494,619,8.8,5083,36,3,0.296,Akdeniz,Sozlesmeli,Lise,Ipotekli,Egitim,iOS,21,0
CUST-01185,31,,0.239,626,8.2,20299,36,3,0.762,Ic Anadolu,Serbest,Lisans,Ipotekli,Egitim,Web,21,0
CUST-01186,67,81886,0.123,761,38.2,20102,36,0,0.232,Karadeniz,Maasli,,Ev Sahibi,Egitim,iOS,18,0
CUST-01187,24,71757,0.020,657,0.6,43091,36,2,0.340,Ege,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,Android,3,0
CUST-01188,35,53372,0.425,661,3.0,9958,60,1,0.000,Ic Anadolu,Maasli,Doktora,Ipotekli,Is Kurma,Android,12,0
CUST-01189,43,51901,0.318,713,23.2,26528,12,2,0.348,Marmara,Maasli,Lise,Ipotekli,Ihtiyac,Android,23,0
CUST-01190,19,71970,0.177,637,0.0,27634,120,1,0.287,Akdeniz,Maasli,Doktora,Kiraci,Borc Birlestirme,iOS,17,0
CUST-01191,47,,0.286,691,26.2,21625,24,2,0.236,Marmara,Maasli,Yuksek Lisans,Ipotekli,Tasit,Web,8,0
CUST-01192,40,59020,0.566,680,17.1,64152,36,4,0.605,Marmara,Serbest,Lise,Ev Sahibi,Konut,Android,5,1
CUST-01193,18,42881,0.152,598,0.3,27007,84,0,0.454,Akdeniz,Serbest,Onlisans,Ipotekli,Is Kurma,Web,20,0
CUST-01194,44,40804,0.521,683,21.8,13554,84,2,0.636,Ege,Maasli,,Ipotekli,Borc Birlestirme,Android,13,1
CUST-01195,46,43557,0.547,722,8.7,13682,60,3,0.861,Karadeniz,Maasli,Onlisans,Ev Sahibi,Egitim,iOS,20,0
CUST-01196,18,49297,0.053,646,0.0,32003,24,4,0.381,Marmara,Maasli,Lisans,Kiraci,Konut,Web,5,0
CUST-01197,30,61296,0.636,606,0.0,36231,120,4,0.695,Ic Anadolu,Issiz,Yuksek Lisans,Ipotekli,Tasit,iOS,1,1
CUST-01198,37,56109,0.504,661,,14227,36,0,0.639,Karadeniz,Serbest,Lisans,Ipotekli,Is Kurma,Android,22,0
CUST-01199,33,51593,0.303,668,10.7,16734,24,2,0.314,Ic Anadolu,Maasli,Lisans,Ipotekli,Konut,Android,2,0
CUST-01200,32,100648,0.331,657,4.7,31358,48,5,0.439,Ic Anadolu,Serbest,Lisans,Ev Sahibi,Saglik,iOS,21,0
CUST-01201,30,55308,0.506,707,9.2,19686,48,3,0.158,Akdeniz,Maasli,Lise,,Ihtiyac,,9,0
CUST-01202,32,48572,0.446,638,8.3,61516,84,0,0.354,Ege,Maasli,Onlisans,Ipotekli,Konut,Web,15,1
CUST-01203,44,22534,,668,24.9,8288,24,0,0.250,Ic Anadolu,Maasli,Lise,Kiraci,Borc Birlestirme,Android,21,0
CUST-01204,34,107211,0.332,,2.6,20397,84,2,0.738,Marmara,Sozlesmeli,Lisans,Ipotekli,Is Kurma,Web,11,0
CUST-01205,22,31642,0.285,677,1.1,9608,36,3,0.357,Karadeniz,Sozlesmeli,Onlisans,Aile Yaninda,Is Kurma,iOS,17,0
CUST-01206,48,97320,0.120,729,6.7,44309,48,1,0.689,Ege,Maasli,Lisans,Kiraci,Egitim,Android,7,0
CUST-01207,41,43783,0.206,651,23.7,22153,36,5,0.061,Marmara,Maasli,Lise,Ipotekli,Ihtiyac,iOS,0,0
CUST-01208,22,49143,0.348,634,0.0,6647,36,4,0.532,Ege,Issiz,Lise,Kiraci,Egitim,Android,13,0
CUST-01209,40,53549,0.301,,8.5,23456,24,0,0.497,Marmara,Maasli,Lisans,Kiraci,Egitim,Web,1,0
CUST-01210,57,53630,0.203,601,17.5,31796,48,0,0.311,Ic Anadolu,Maasli,Lise,Ipotekli,Ihtiyac,Android,10,0
CUST-01211,28,64022,0.367,,5.6,14514,36,1,0.486,Marmara,Maasli,Lisans,Kiraci,Is Kurma,Android,20,0
CUST-01212,36,41759,0.360,612,,16859,84,4,0.414,Karadeniz,Issiz,Doktora,Ev Sahibi,Ihtiyac,Android,20,0
CUST-01213,43,70287,0.306,642,4.4,33560,60,1,0.498,Marmara,Maasli,Lisans,Aile Yaninda,Ihtiyac,Web,1,0
CUST-01214,36,40522,0.556,,17.5,22722,48,3,0.259,Ic Anadolu,Maasli,Onlisans,Ipotekli,Borc Birlestirme,iOS,17,0
CUST-01215,18,37252,0.250,709,0.0,12450,60,3,0.036,Ic Anadolu,Serbest,Lise,Ipotekli,Konut,iOS,17,0
CUST-01216,33,29490,0.309,681,8.4,7746,24,0,0.337,Ege,Maasli,Lisans,Kiraci,Borc Birlestirme,Android,8,0
CUST-01217,36,50642,0.214,670,14.7,7724,84,1,0.446,Marmara,Maasli,Lisans,Ev Sahibi,Ihtiyac,Web,5,0
CUST-01218,31,105942,0.379,678,1.5,108679,36,5,0.779,Karadeniz,Maasli,Onlisans,Kiraci,Konut,iOS,21,0
CUST-01219,45,75218,0.413,680,25.2,22095,24,0,0.243,Marmara,Serbest,Lise,Ipotekli,Saglik,Android,1,1
CUST-01220,51,74914,0.558,616,19.8,47338,36,1,0.572,Marmara,Maasli,Lisans,Ipotekli,Borc Birlestirme,iOS,4,0
CUST-01221,28,47633,0.240,610,6.7,9993,24,2,0.613,Karadeniz,Emekli,Lisans,Ipotekli,Is Kurma,iOS,1,0
CUST-01222,58,84859,0.411,653,5.5,26792,120,3,0.457,Dogu Anadolu,Sozlesmeli,Lisans,Kiraci,Saglik,Web,4,0
CUST-01223,56,194910,0.494,603,0.0,44081,48,,1.082,Karadeniz,Issiz,Lisans,Kiraci,Ihtiyac,Web,19,1
CUST-01224,46,43101,0.488,578,10.9,7726,48,6,0.730,Guneydogu Anadolu,Maasli,Yuksek Lisans,Ipotekli,Tasit,Android,9,1
CUST-01225,46,61101,0.158,681,24.9,15616,24,3,0.546,Akdeniz,Serbest,Lisans,Ev Sahibi,Ihtiyac,Web,9,0
CUST-01226,54,39376,0.374,674,31.8,6096,60,0,0.348,Ege,Maasli,Lise,Ipotekli,Tasit,iOS,13,1
CUST-01227,23,53177,0.225,727,3.8,19362,36,2,,Akdeniz,Maasli,Lisans,Kiraci,Ihtiyac,Android,10,0
CUST-01228,34,33938,0.309,614,0.7,18534,60,3,0.511,Karadeniz,Maasli,Lise,Ev Sahibi,Tasit,Web,15,0
CUST-01229,36,55848,0.230,646,2.4,31269,120,4,0.396,Marmara,Serbest,Lise,Ev Sahibi,Ihtiyac,Android,10,0
CUST-01230,52,60528,0.231,719,8.5,28685,120,1,,Guneydogu Anadolu,Maasli,Yuksek Lisans,Kiraci,Is Kurma,Web,3,0
CUST-01231,59,48875,0.131,687,7.7,29908,12,2,,Karadeniz,Maasli,Lisans,Aile Yaninda,Ihtiyac,Android,1,0
CUST-01232,40,60958,0.118,605,21.5,36030,36,0,0.255,Karadeniz,Maasli,Lisans,Ev Sahibi,Borc Birlestirme,Web,14,0
CUST-01233,56,38376,0.331,692,35.0,18134,36,4,0.245,Akdeniz,Maasli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Android,14,0
CUST-01234,40,53639,0.564,658,14.3,20648,48,0,0.387,Dogu Anadolu,Emekli,Lisans,Kiraci,Borc Birlestirme,Web,15,0
CUST-01235,54,56153,0.518,625,2.7,10098,12,0,0.487,Dogu Anadolu,Maasli,Lise,Kiraci,Tasit,Android,6,0
CUST-01236,33,71448,0.474,686,11.6,11434,48,,0.329,Karadeniz,Maasli,Lise,Ipotekli,Tasit,Android,13,0
CUST-01237,48,43975,0.337,650,6.6,27113,24,3,0.663,Marmara,Maasli,Lisans,Ev Sahibi,Konut,Web,10,0
CUST-01238,40,74242,0.193,621,18.5,31210,60,1,0.346,Akdeniz,Maasli,Lisans,Ev Sahibi,Tasit,Web,10,0
CUST-01239,38,57142,0.287,671,20.0,9776,84,2,0.570,Ic Anadolu,Maasli,Lisans,Ipotekli,Egitim,iOS,1,0
CUST-01240,44,61163,0.283,676,16.0,28539,36,0,0.482,Akdeniz,Maasli,Lise,Ev Sahibi,Konut,Android,14,0
CUST-01241,31,,0.165,630,8.1,28750,24,2,0.529,Marmara,Maasli,Lisans,Ev Sahibi,Borc Birlestirme,iOS,19,0
CUST-01242,28,38993,0.375,612,6.4,5688,48,5,0.538,Dogu Anadolu,Sozlesmeli,Lise,Kiraci,Saglik,Android,18,0
CUST-01243,38,61540,0.338,713,18.2,62561,36,3,0.469,Karadeniz,Serbest,Lise,Aile Yaninda,Konut,Web,14,0
CUST-01244,34,33167,0.020,656,6.8,7279,36,1,0.180,Marmara,Maasli,Lise,Kiraci,Saglik,Android,13,0
CUST-01245,29,70932,0.331,646,4.0,22231,84,1,0.573,Marmara,Serbest,Onlisans,Ev Sahibi,Tasit,Android,18,1
CUST-01246,55,43177,0.472,657,0.0,13369,24,1,0.729,Ege,Issiz,Lise,Ipotekli,Borc Birlestirme,Web,18,0
CUST-01247,23,32466,0.216,659,1.6,19139,48,0,0.407,Marmara,Maasli,,Ev Sahibi,Ihtiyac,Android,3,0
CUST-01248,52,40861,0.357,570,0.0,7452,48,7,0.306,Akdeniz,Issiz,Onlisans,Ev Sahibi,Is Kurma,Web,9,1
CUST-01249,50,63206,0.183,741,,19594,84,2,0.340,Marmara,Maasli,Lisans,Kiraci,Borc Birlestirme,Android,14,0
CUST-01250,31,51478,0.502,713,11.2,13227,36,2,0.522,Guneydogu Anadolu,Maasli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Web,23,0
CUST-01251,26,61565,0.346,613,0.0,11784,84,3,0.188,Guneydogu Anadolu,Maasli,Lisans,Ev Sahibi,Ihtiyac,iOS,4,0
CUST-01252,43,34779,0.203,629,4.3,11298,12,0,,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Borc Birlestirme,Android,12,0
CUST-01253,49,52849,0.640,611,0.0,15361,24,6,1.022,Marmara,Issiz,Lise,Aile Yaninda,Ihtiyac,Android,15,1
CUST-01254,28,75889,0.337,689,0.8,43729,48,,0.450,Marmara,Maasli,Lisans,Kiraci,Is Kurma,Web,12,0
CUST-01255,18,78918,0.355,667,0.0,20956,36,1,0.357,Ege,Maasli,Lise,Kiraci,Konut,Android,12,0
CUST-01256,44,85478,0.332,654,23.3,24928,48,1,0.210,Marmara,Maasli,Lisans,Kiraci,Borc Birlestirme,Android,11,1
CUST-01257,18,28053,0.315,597,2.2,13624,12,1,0.143,Marmara,Maasli,Lisans,,Ihtiyac,iOS,8,0
CUST-01258,24,86741,0.383,635,1.7,49182,12,1,0.330,Karadeniz,Maasli,Lise,Ipotekli,Tasit,Android,20,1
CUST-01259,40,42462,0.433,,9.3,14799,120,1,0.390,Ic Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,Android,15,0
CUST-01260,46,,0.300,667,10.2,21944,84,0,0.507,Akdeniz,Maasli,Lisans,Kiraci,Ihtiyac,Android,9,0
CUST-01261,62,71254,0.385,677,40.1,13548,60,2,0.419,Marmara,Maasli,Lisans,Ipotekli,Is Kurma,Android,1,0
CUST-01262,29,51063,0.342,,0.3,38549,60,0,0.394,Marmara,Maasli,Yuksek Lisans,Kiraci,Konut,Web,8,0
CUST-01263,50,44744,0.285,612,24.2,21553,12,1,0.431,Dogu Anadolu,Maasli,Onlisans,Kiraci,Is Kurma,Web,7,0
CUST-01264,53,95556,0.566,630,0.0,52626,36,3,0.662,Marmara,Issiz,Yuksek Lisans,Ipotekli,Borc Birlestirme,Web,21,0
CUST-01265,27,48079,0.151,587,5.8,29203,12,0,0.383,Marmara,Maasli,Lise,Ev Sahibi,Ihtiyac,Android,12,0
CUST-01266,49,56367,0.442,624,16.3,12707,48,2,0.000,Dogu Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,iOS,2,0
CUST-01267,50,83231,0.177,702,15.7,52135,48,2,0.084,Ic Anadolu,Maasli,Yuksek Lisans,Ev Sahibi,Egitim,Web,9,0
CUST-01268,46,106691,0.088,667,27.6,57640,12,1,0.401,Ic Anadolu,Serbest,Yuksek Lisans,Kiraci,Is Kurma,Web,6,1
CUST-01269,37,,0.174,635,1.8,39340,120,2,0.213,Karadeniz,Maasli,Lisans,Kiraci,Ihtiyac,Android,20,0
CUST-01270,46,70971,0.186,695,,44227,24,2,0.597,Guneydogu Anadolu,Maasli,Lisans,Ev Sahibi,Is Kurma,Android,0,0
CUST-01271,57,85366,0.369,636,0.0,41791,24,5,0.007,Ic Anadolu,Emekli,Onlisans,Ev Sahibi,Borc Birlestirme,iOS,12,0
CUST-01272,18,85738,0.276,627,0.6,39430,120,1,0.306,Marmara,Maasli,,Kiraci,Ihtiyac,iOS,18,0
CUST-01273,29,80151,0.317,656,8.7,72427,60,0,0.053,Marmara,Serbest,Lise,Kiraci,Konut,Android,22,0
CUST-01274,38,34374,,672,11.8,9498,36,0,0.738,Marmara,Serbest,Lisans,Aile Yaninda,Ihtiyac,Web,23,0
CUST-01275,51,45064,0.247,711,14.2,10834,120,0,0.711,Dogu Anadolu,Serbest,Lisans,Ev Sahibi,Is Kurma,,20,0
CUST-01276,33,29609,0.134,593,9.4,13057,36,2,0.362,Akdeniz,Maasli,Lisans,Kiraci,Saglik,Android,12,0
CUST-01277,23,25856,0.564,,4.2,10635,60,2,0.535,Ic Anadolu,Serbest,Lisans,Ipotekli,Konut,iOS,11,0
CUST-01278,47,91873,0.290,657,11.6,30110,24,3,0.494,Ic Anadolu,Serbest,Yuksek Lisans,Aile Yaninda,Is Kurma,Web,20,0
CUST-01279,39,94835,0.416,621,9.5,43167,24,0,0.605,Guneydogu Anadolu,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,iOS,22,0
CUST-01280,47,42142,0.294,644,5.5,12559,36,1,0.432,Guneydogu Anadolu,Maasli,Lisans,Kiraci,Saglik,Android,12,0
CUST-01281,36,49127,0.685,679,0.0,30892,12,0,0.081,Karadeniz,Maasli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Android,12,1
CUST-01282,52,38100,0.126,665,11.5,21469,60,1,0.173,Ic Anadolu,Maasli,Lise,Kiraci,Is Kurma,iOS,9,0
CUST-01283,64,112077,0.168,620,0.0,19096,84,6,0.788,Ic Anadolu,Issiz,Onlisans,Ev Sahibi,Tasit,iOS,4,1
CUST-01284,24,55455,0.180,659,0.8,30797,120,2,0.209,Ic Anadolu,Maasli,Lisans,Ipotekli,Egitim,Android,16,0
CUST-01285,36,42858,0.285,705,11.5,20959,24,0,0.409,Ic Anadolu,Serbest,Lisans,Ev Sahibi,Egitim,Android,8,0
CUST-01286,18,29592,0.362,691,0.0,8866,12,4,,Ege,Serbest,Lise,Ipotekli,Borc Birlestirme,Android,8,1
CUST-01287,38,49452,0.235,663,7.3,37912,36,2,,Marmara,Emekli,Onlisans,Ev Sahibi,Konut,Web,21,0
CUST-01288,24,62282,0.488,677,1.8,10075,60,3,0.709,Ic Anadolu,Sozlesmeli,Yuksek Lisans,Kiraci,Is Kurma,iOS,18,0
CUST-01289,33,108051,0.374,653,5.1,138965,60,2,0.374,Marmara,Sozlesmeli,Lisans,Ev Sahibi,Konut,Android,19,0
CUST-01290,34,111185,0.315,633,6.7,70900,48,0,0.611,Dogu Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,Android,22,0
CUST-01291,46,45324,0.500,661,17.3,23407,36,2,0.536,Ege,Sozlesmeli,Lise,Ipotekli,Ihtiyac,Web,3,0
CUST-01292,44,41771,0.504,589,0.0,7379,60,4,,Marmara,Issiz,Lise,Ipotekli,Borc Birlestirme,iOS,8,1
CUST-01293,56,100388,0.353,673,9.9,37071,12,1,,Ic Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,iOS,20,0
CUST-01294,44,36096,,684,24.4,32578,36,3,0.378,Ege,Maasli,Lise,Ev Sahibi,Konut,Web,20,0
CUST-01295,37,88241,0.698,680,3.6,38838,120,2,0.219,Karadeniz,Serbest,Yuksek Lisans,Ipotekli,Konut,Android,0,0
CUST-01296,18,46680,0.060,654,0.0,19998,60,0,0.531,Akdeniz,Maasli,,Ev Sahibi,Ihtiyac,Web,0,0
CUST-01297,18,101990,,668,2.4,21085,36,4,0.487,Marmara,Maasli,Lisans,Ev Sahibi,Ihtiyac,iOS,22,1
CUST-01298,41,35644,0.350,681,15.9,6890,24,1,0.384,Ic Anadolu,Maasli,Onlisans,Ev Sahibi,Ihtiyac,Android,0,0
CUST-01299,44,86399,0.214,622,22.0,25122,60,3,0.405,Guneydogu Anadolu,Maasli,Lisans,Ev Sahibi,Ihtiyac,iOS,11,0
CUST-01300,25,63692,0.264,624,1.4,15050,36,1,0.221,Ic Anadolu,Maasli,Lisans,Kiraci,Is Kurma,Android,23,0
CUST-01301,49,75124,0.118,652,11.3,36369,12,1,0.389,Marmara,Maasli,Onlisans,Ev Sahibi,Borc Birlestirme,iOS,21,1
CUST-01302,47,86811,0.137,673,17.3,22621,24,3,0.493,Marmara,Sozlesmeli,Lisans,Kiraci,Egitim,Android,20,1
CUST-01303,18,48373,0.080,623,0.0,28626,24,4,0.477,Marmara,Sozlesmeli,Yuksek Lisans,Aile Yaninda,Tasit,Android,19,0
CUST-01304,34,88080,0.092,771,,151305,120,2,0.256,Akdeniz,,Yuksek Lisans,Aile Yaninda,Tasit,iOS,4,0
CUST-01305,37,103778,0.377,642,18.6,36759,24,0,,Karadeniz,Maasli,Lisans,Kiraci,Saglik,iOS,18,0
CUST-01306,32,16193,0.272,667,9.0,9383,24,0,0.378,Akdeniz,Maasli,Lise,Aile Yaninda,Borc Birlestirme,Web,0,0
CUST-01307,52,38209,0.445,715,20.7,10921,48,2,0.818,Marmara,Maasli,Lise,Ipotekli,Konut,Web,4,1
CUST-01308,31,34145,0.429,676,6.3,15142,12,1,0.638,Marmara,Serbest,Lisans,Kiraci,Konut,Web,15,0
CUST-01309,59,75441,0.245,643,0.0,41990,12,3,0.718,Karadeniz,Issiz,Lisans,Ev Sahibi,Borc Birlestirme,Web,19,0
CUST-01310,32,51763,0.310,709,11.9,17963,48,1,0.675,Marmara,Maasli,Yuksek Lisans,Kiraci,Borc Birlestirme,Web,19,1
CUST-01311,35,64883,0.565,645,0.0,8793,84,5,0.546,Marmara,Issiz,Lisans,Aile Yaninda,Borc Birlestirme,Web,4,1
CUST-01312,61,71397,0.028,697,9.8,30302,36,2,0.284,Ege,Maasli,Doktora,,Borc Birlestirme,Android,3,0
CUST-01313,38,78029,0.314,652,12.5,22579,36,1,0.446,Dogu Anadolu,Maasli,Onlisans,Kiraci,Borc Birlestirme,Android,9,0
CUST-01314,49,56191,0.378,698,2.3,26116,60,1,0.525,Marmara,Maasli,Yuksek Lisans,Ev Sahibi,Tasit,iOS,23,0
CUST-01315,37,57718,0.259,634,5.6,22476,60,1,0.194,Marmara,Maasli,Yuksek Lisans,Aile Yaninda,Ihtiyac,Web,13,0
CUST-01316,28,66679,0.246,671,3.5,17809,12,2,0.000,Akdeniz,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,Android,14,0
CUST-01317,27,78619,0.315,665,4.3,220085,84,2,0.267,Marmara,Maasli,Yuksek Lisans,Kiraci,Borc Birlestirme,Web,7,0
CUST-01318,44,55805,0.147,699,18.9,26440,36,3,0.564,Marmara,Serbest,Lise,Ev Sahibi,Tasit,Web,15,0
CUST-01319,45,66276,0.194,696,17.1,42218,24,2,0.456,Karadeniz,Maasli,Lise,Ev Sahibi,Ihtiyac,Android,17,1
CUST-01320,42,88679,0.506,,13.5,119122,84,0,0.608,Ege,Sozlesmeli,Lisans,Ipotekli,Konut,Android,18,0
CUST-01321,50,169946,0.529,654,10.9,100549,36,0,0.401,Dogu Anadolu,Maasli,Yuksek Lisans,Ipotekli,Saglik,iOS,15,1
CUST-01322,28,54482,0.548,660,2.2,29915,120,0,0.575,Marmara,Emekli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Android,0,0
CUST-01323,19,60342,0.123,629,0.1,26052,12,1,0.660,Akdeniz,Serbest,Onlisans,Kiraci,Ihtiyac,Android,22,0
CUST-01324,54,73833,0.197,599,26.0,30208,48,0,0.334,Ic Anadolu,Maasli,Onlisans,Ev Sahibi,Tasit,Android,2,0
CUST-01325,30,64626,0.259,644,1.2,40372,48,3,0.442,Marmara,Maasli,Lisans,Ev Sahibi,Tasit,iOS,18,0
CUST-01326,40,61489,0.396,677,2.5,62424,12,0,0.621,Akdeniz,Maasli,Lisans,Kiraci,Konut,Android,21,0
CUST-01327,28,40421,0.116,661,0.0,17791,120,0,0.404,Akdeniz,Maasli,Lise,Kiraci,Borc Birlestirme,iOS,2,0
CUST-01328,45,85992,0.035,711,26.2,96497,36,4,0.389,Marmara,Emekli,Lise,Aile Yaninda,Konut,iOS,9,0
CUST-01329,43,53282,0.400,599,3.8,24093,36,1,0.176,Akdeniz,Sozlesmeli,Lisans,Kiraci,Tasit,Android,20,0
CUST-01330,39,28283,0.205,683,18.7,8904,12,,0.514,Marmara,Maasli,Lise,Ev Sahibi,Saglik,Android,10,0
CUST-01331,37,96323,0.443,624,15.4,76706,36,0,0.263,Ege,Emekli,Lisans,Ipotekli,Konut,Web,2,0
CUST-01332,36,135038,0.238,652,6.2,72094,48,,0.199,Ic Anadolu,Serbest,Onlisans,Ipotekli,Borc Birlestirme,iOS,15,0
CUST-01333,45,85205,0.275,633,0.0,39220,24,0,0.250,Ic Anadolu,Maasli,Doktora,Kiraci,Tasit,Web,18,0
CUST-01334,39,26862,0.045,639,3.1,32280,60,1,0.063,Dogu Anadolu,Maasli,Lisans,Ev Sahibi,Konut,Android,1,0
CUST-01335,40,21085,0.047,638,6.0,10332,48,0,0.423,Ege,Serbest,Lise,Ev Sahibi,Ihtiyac,Web,10,0
CUST-01336,29,45488,0.072,572,1.7,19749,84,0,0.000,Ic Anadolu,Maasli,Onlisans,Kiraci,Ihtiyac,iOS,3,0
CUST-01337,43,45530,0.350,575,0.0,6112,60,9,0.921,Akdeniz,Issiz,Lise,Ev Sahibi,Tasit,Web,12,1
CUST-01338,31,70280,0.337,663,7.2,44470,48,2,0.511,Marmara,Maasli,Lise,Ipotekli,Konut,Android,22,1
CUST-01339,33,52302,0.035,674,10.5,18845,48,2,0.351,Marmara,Maasli,Onlisans,Aile Yaninda,Tasit,Android,17,1
CUST-01340,52,45383,0.348,712,29.0,21319,60,0,0.025,Ic Anadolu,Maasli,Lise,Ipotekli,Egitim,Android,7,1
CUST-01341,56,71906,0.292,651,21.6,77980,36,0,0.070,Ic Anadolu,Maasli,Lisans,Ev Sahibi,Konut,Web,2,0
CUST-01342,41,38296,0.296,673,19.5,5000,48,0,0.524,Ic Anadolu,Maasli,Lise,Ev Sahibi,Ihtiyac,Android,7,0
CUST-01343,38,72626,0.293,592,3.8,28702,48,2,0.450,Akdeniz,Maasli,Lise,,Borc Birlestirme,Android,5,0
CUST-01344,27,49253,0.177,569,4.7,20633,60,1,0.492,Dogu Anadolu,Maasli,Lise,Aile Yaninda,Ihtiyac,Web,8,0
CUST-01345,34,59037,0.372,601,3.2,16169,48,3,0.335,Marmara,Serbest,Lisans,Ev Sahibi,Is Kurma,Android,10,0
CUST-01346,23,65916,0.243,625,2.0,10062,24,1,0.326,Guneydogu Anadolu,Maasli,Lise,Ipotekli,Ihtiyac,Web,10,0
CUST-01347,40,88370,0.415,676,1.1,39952,24,1,0.452,Ic Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,Web,20,0
CUST-01348,38,48772,,636,9.1,10059,48,0,0.511,Ic Anadolu,Maasli,Lise,Ev Sahibi,Saglik,Android,12,0
CUST-01349,37,99184,0.334,623,0.0,36269,12,5,0.356,Karadeniz,Issiz,Lisans,Ipotekli,Ihtiyac,Android,21,0
CUST-01350,41,139756,0.395,709,8.3,55887,12,1,0.350,Dogu Anadolu,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,iOS,11,0
CUST-01351,41,66930,0.382,662,0.0,31424,36,0,0.299,Ege,,,Ipotekli,Ihtiyac,Web,16,0
CUST-01352,56,48366,0.153,697,15.5,29340,60,3,0.429,Ic Anadolu,Serbest,Lisans,Ev Sahibi,Egitim,Android,1,1
CUST-01353,41,93546,0.232,670,17.9,59960,60,2,0.517,Guneydogu Anadolu,Serbest,Lisans,Ev Sahibi,Konut,Android,6,0
CUST-01354,42,70984,0.103,680,5.7,30039,12,2,0.380,Ic Anadolu,Maasli,Lisans,Ev Sahibi,Ihtiyac,Android,17,0
CUST-01355,56,77418,0.242,615,29.1,29791,24,3,0.522,Ege,Serbest,Onlisans,Ev Sahibi,Tasit,Android,7,0
CUST-01356,49,76736,0.258,634,8.4,45922,60,1,0.201,Ege,Serbest,Lisans,Ev Sahibi,Ihtiyac,iOS,2,0
CUST-01357,28,54495,0.281,677,,9517,60,2,0.521,Akdeniz,Serbest,Lise,Kiraci,Ihtiyac,Android,11,0
CUST-01358,35,80155,0.241,594,2.6,45980,36,2,0.391,Ic Anadolu,Emekli,Doktora,Ev Sahibi,Ihtiyac,Android,17,1
CUST-01359,54,43105,0.295,731,18.1,8587,48,1,0.215,Guneydogu Anadolu,Serbest,Lise,Ev Sahibi,Ihtiyac,Android,9,0
CUST-01360,37,37620,0.411,635,8.8,7710,84,1,0.144,Akdeniz,Emekli,Lisans,Aile Yaninda,Tasit,iOS,1,0
CUST-01361,63,44752,0.280,675,13.9,8640,24,3,,Karadeniz,Maasli,Lise,Ev Sahibi,Borc Birlestirme,Android,12,0
CUST-01362,53,97400,0.110,,14.0,95537,120,2,0.418,Guneydogu Anadolu,Serbest,Lisans,Kiraci,Konut,Android,2,1
CUST-01363,32,31613,0.282,649,10.1,9147,36,1,0.000,Karadeniz,Maasli,Lisans,Ipotekli,Ihtiyac,Android,17,0
CUST-01364,34,21624,0.255,637,4.6,8428,60,2,0.444,Ege,Serbest,Onlisans,Ev Sahibi,Ihtiyac,iOS,9,0
CUST-01365,43,79519,0.545,635,20.9,11318,12,0,0.633,Guneydogu Anadolu,Maasli,Lisans,Ev Sahibi,Saglik,Android,9,0
CUST-01366,45,147734,,700,1.5,81624,48,0,0.507,Ic Anadolu,,Lisans,Kiraci,Tasit,Android,18,0
CUST-01367,22,43481,0.303,685,4.8,5650,120,1,0.542,Karadeniz,Maasli,Lisans,Ev Sahibi,Egitim,Web,22,0
CUST-01368,25,,0.170,646,5.1,17135,60,3,0.106,Guneydogu Anadolu,Maasli,Lisans,Kiraci,Egitim,Web,2,0
CUST-01369,23,98589,0.215,622,,46949,36,2,0.547,Ic Anadolu,Maasli,Lisans,Ev Sahibi,Tasit,Android,22,0
CUST-01370,33,39127,0.417,632,3.4,9564,12,2,0.475,Marmara,Maasli,Lisans,Kiraci,Ihtiyac,Android,5,0
CUST-01371,38,60692,0.138,642,8.5,22689,24,1,0.000,Marmara,Sozlesmeli,Lisans,Kiraci,Borc Birlestirme,Android,15,0
CUST-01372,37,50355,0.448,654,4.3,27173,36,0,0.376,Akdeniz,Maasli,Lise,Ipotekli,Egitim,Android,13,0
CUST-01373,19,62819,0.444,572,0.0,87951,48,5,0.407,Marmara,Issiz,Lisans,Kiraci,Konut,Android,11,1
