Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Monthly_Debt,Credit_Score,Credit_History_Years,Num_Credit_Cards,Num_Late_Payments,Loan_Amount,Loan_Term_Months,Interest_Rate,Existing_Loans,Savings_Balance,Checking_Balance,Home_Ownership,Dependents,Years_at_Current_Job,Region,Monthly_Expenses,Debt_to_Income_Ratio,Utilization_Rate,Recent_Credit_Inquiries,Has_CoSigner,Previous_Default,Default
CUST-002081,38,Female,Single,Master,Self-employed,,1321.78,674.0,16.1,1,2,23371.29,24,7.36,2,714.35,5283.68,Own,0,3.4,Central,1393.35,0.2397,,0,No,0,1
CUST-002082,50,Male,Single,Bachelor,Salaried,179016.41,8706.05,735.0,30.9,3,0,7783.39,48,2.71,1,9530.13,1743.74,Rent,0,11.6,North,9381.69,0.5836,0.6507,2,No,0,0
CUST-002083,21,Male,Single,High School,Self-employed,40014.04,406.18,610.0,0.3,2,3,38346.44,36,11.68,1,1041.03,1593.0,Rent,0,0.4,Central,1730.4,0.1218,0.5935,1,No,0,1
CUST-002084,38,Male,Married,Associate,Self-employed,40871.66,943.88,757.0,16.8,2,0,15841.49,48,6.36,1,28875.97,1604.54,Rent,1,17.4,West,1385.33,0.2771,0.2288,1,No,0,0
CUST-002085,49,Female,Divorced,Master,Salaried,119555.07,2975.82,663.0,29.3,2,0,15215.73,60,9.8,0,9014.94,10541.26,Own,0,6.1,South,3044.54,0.2987,0.8741,1,No,0,1
CUST-002086,58,Male,Divorced,Bachelor,Contract,70233.89,2033.27,725.0,34.9,6,1,2141.71,60,3.39,0,4006.33,5211.31,Rent,1,32.9,East,564.27,0.3474,0.5297,1,No,0,0
CUST-002087,40,Male,Single,High School,Self-employed,34500.34,1239.41,674.0,19.4,1,1,33421.02,36,9.94,1,1001.36,-843.29,Own,1,4.8,South,1611.34,0.4311,0.6898,0,No,0,0
CUST-002088,22,Female,Single,High School,,35840.9,1061.23,719.0,0.0,2,0,38197.73,60,3.63,2,9817.78,3831.64,Mortgage,0,2.9,North,1259.31,0.3553,0.1706,2,Yes,0,0
CUST-002089,19,Male,Married,Bachelor,Contract,139116.58,1487.62,818.0,0.0,2,1,7698.36,60,3.99,0,80191.82,2142.64,Own,2,0.3,West,8165.55,0.1283,0.6877,0,No,0,0
CUST-002090,21,Male,Married,High School,Self-employed,37876.65,337.65,702.0,1.5,3,1,55584.88,60,2.78,1,4203.25,-573.6,Rent,2,1.1,Central,2254.83,0.107,0.8639,1,No,0,1
CUST-002091,49,Female,Single,Bachelor,Unemployed,23676.89,1449.52,601.0,29.4,1,2,7386.26,60,6.7,4,1806.02,2121.48,Rent,0,3.0,East,576.26,0.7347,0.3442,2,No,0,1
CUST-002092,38,Female,Married,Bachelor,Salaried,61550.87,491.69,756.0,13.8,2,0,18454.55,12,4.44,0,3141.75,6555.35,Own,2,3.9,South,2382.12,0.0959,0.7284,1,No,0,0
CUST-002093,34,Male,Single,Master,Salaried,65115.82,1312.1,727.0,13.4,3,1,18287.14,48,4.49,0,2214.26,-2381.82,Own,0,4.7,Central,3585.38,0.2418,0.1277,1,No,0,0
CUST-002094,37,Female,Single,High School,Salaried,47789.0,576.36,707.0,11.0,4,1,14743.36,72,5.33,1,9889.22,1853.47,Rent,1,3.4,North,1614.73,0.1447,0.7093,0,No,0,0
CUST-002095,57,Female,Married,Bachelor,Contract,71672.96,2739.9,707.0,36.0,6,2,61129.47,12,8.24,1,9268.89,16.9,Mortgage,0,23.2,West,2676.21,0.4587,0.3491,2,No,0,0
CUST-002096,39,Male,Married,Bachelor,Unemployed,21268.69,1146.36,614.0,15.5,3,3,36066.96,84,10.73,3,477.0,-472.18,Own,0,2.0,West,1671.5,0.6468,0.8997,0,Yes,0,0
CUST-002097,63,Male,Single,Master,Contract,40158.17,663.31,662.0,43.6,4,0,12780.91,36,9.56,0,11322.93,4830.03,Own,1,17.7,South,1307.09,0.1982,0.3747,0,Yes,0,0
CUST-002098,29,Female,Married,Master,Contract,68512.29,1449.81,746.0,5.3,3,0,24706.37,60,5.11,0,10629.16,1224.47,Rent,3,,South,2409.55,0.2539,0.3348,1,No,0,0
CUST-002099,47,Male,Single,Bachelor,Salaried,127895.78,3729.88,668.0,25.1,1,1,37061.21,36,6.0,2,5800.43,7995.73,Own,0,18.6,West,4555.94,0.35,0.3934,0,No,0,1
CUST-002100,42,Female,Married,High School,Unemployed,12984.49,466.39,702.0,17.7,7,0,16538.24,36,5.69,2,348.96,,Mortgage,1,1.3,East,675.8,0.431,0.4782,0,No,0,1
CUST-002101,28,Male,Married,Bachelor,Self-employed,178946.59,5305.64,738.0,0.0,7,2,13547.55,60,3.65,2,7020.11,12204.2,Own,1,0.7,West,11047.11,0.3558,0.7562,3,No,0,0
CUST-002102,34,Female,Single,High School,Self-employed,36749.75,298.24,506.0,3.6,3,5,10924.41,24,12.39,1,1106.73,880.55,Own,1,3.0,South,2032.48,0.0974,0.3671,2,No,1,0
CUST-002103,61,Female,Married,Bachelor,Salaried,58312.06,493.26,719.0,36.5,2,1,11306.23,36,3.6,1,919.74,378.44,Rent,2,8.1,East,2903.63,0.1015,0.3202,0,No,0,0
CUST-002104,34,Male,Single,Bachelor,Retired,46683.95,1162.86,781.0,9.0,5,0,21221.27,24,2.5,1,3249.85,65.09,Own,0,2.1,South,2196.47,0.2989,0.3298,1,No,0,0
CUST-002105,41,Female,Single,High School,Salaried,23103.95,961.48,734.0,18.9,5,0,78607.04,60,5.11,1,1040.82,1431.14,Rent,1,17.9,West,746.45,0.4994,0.1263,1,Yes,0,0
CUST-002106,33,Female,Married,Bachelor,Salaried,21178.16,669.72,565.0,12.3,4,2,5517.43,72,16.47,1,6900.98,2042.96,Rent,1,4.0,North,855.43,0.3795,0.713,2,No,1,1
CUST-002107,28,Female,Widowed,Associate,Self-employed,37540.27,6954.41,646.0,3.5,3,0,41510.29,36,5.4,4,3453.03,519.38,Other,1,5.9,South,1598.72,0.3529,0.2479,2,No,0,0
CUST-002108,31,Male,Single,Bachelor,Unemployed,11972.91,660.42,671.0,5.8,1,3,11332.52,60,6.4,1,0.0,-254.3,Rent,1,0.2,North,729.16,0.6619,0.4833,1,No,0,1
CUST-002109,40,Male,Widowed,Bachelor,Contract,67607.67,919.82,725.0,17.2,4,0,19172.55,36,2.83,2,6540.48,2854.97,Mortgage,1,12.6,East,1713.07,0.1633,0.9376,2,No,0,0
CUST-002110,27,Female,Single,High School,Unemployed,9216.36,190.04,,5.2,0,5,7589.37,60,11.92,2,0.0,81.62,Rent,0,0.2,West,404.34,0.2474,0.7644,2,No,1,1
CUST-002111,42,Male,Married,Associate,Retired,35265.51,759.18,709.0,19.5,1,1,18136.46,60,6.47,3,3010.22,-649.44,Rent,2,1.4,West,510.57,0.2583,0.7476,2,No,0,0
CUST-002112,44,Male,Single,Associate,Self-employed,91338.79,2210.77,697.0,25.0,4,1,58617.72,36,4.09,3,7712.97,9396.51,Own,0,7.4,South,1813.68,0.2904,0.1149,3,Yes,0,0
CUST-002113,47,Male,Single,Bachelor,Salaried,81989.23,2297.67,736.0,27.5,3,0,7997.14,36,3.21,3,14815.57,-562.87,Rent,2,1.5,Central,4783.01,0.3363,0.0707,2,No,0,0
CUST-002114,35,Female,Single,High School,Salaried,63309.97,1725.6,656.0,9.1,2,0,31619.22,72,6.77,0,4452.2,8356.57,Mortgage,1,6.0,West,2001.29,0.3271,0.3416,2,No,0,0
CUST-002115,54,Female,Single,Bachelor,Salaried,43592.88,525.42,693.0,32.6,4,1,26071.16,60,7.22,2,1589.99,437.81,Other,1,5.7,Central,1140.17,0.1446,0.6466,1,No,0,0
CUST-002116,34,Female,Married,High School,Salaried,20297.62,707.26,726.0,14.8,5,1,17087.33,60,3.66,1,1162.78,1103.23,Rent,3,3.1,Central,1072.56,0.4181,0.6406,2,No,0,1
CUST-002117,68,Female,Divorced,Master,Salaried,48067.75,1191.14,793.0,42.1,2,0,28394.3,60,2.9,1,5632.07,1475.61,Own,0,11.1,North,492.93,0.2974,0.4725,1,Yes,0,0
CUST-002118,59,Male,Married,Associate,Unemployed,23781.0,726.98,616.0,37.6,2,1,28489.3,60,9.7,1,1255.35,2543.42,Mortgage,0,1.3,Central,565.69,0.3668,0.2124,0,Yes,0,1
CUST-002119,33,Male,Single,Bachelor,Salaried,48721.29,1200.48,,10.1,3,0,78060.01,84,4.35,4,1718.24,4709.98,Mortgage,0,2.0,North,2192.35,0.2957,0.2566,0,Yes,0,0
CUST-002120,27,Male,Divorced,Master,Salaried,74566.3,1989.05,726.0,1.0,6,0,8798.62,12,3.16,3,4047.42,6382.26,Mortgage,1,7.0,Central,4245.39,0.3201,0.5437,2,No,0,0
CUST-002121,28,Female,Divorced,High School,Salaried,31146.38,262.04,657.0,7.3,2,1,29904.96,36,9.47,0,1220.15,731.72,Rent,1,3.3,East,1943.29,0.101,,0,No,0,0
CUST-002122,30,Female,Divorced,Bachelor,Salaried,33696.37,575.02,679.0,9.0,1,0,16690.77,72,10.46,2,7039.77,292.78,Rent,0,8.4,North,1376.65,0.2048,0.481,2,No,1,0
CUST-002123,38,Female,Divorced,Associate,Contract,27054.29,1121.44,669.0,15.9,2,1,30217.71,36,5.58,0,1700.5,-895.91,Own,0,2.6,Central,1689.34,0.4974,0.6262,0,No,0,1
CUST-002124,59,Male,Single,Master,Salaried,77282.14,3598.69,663.0,36.0,2,2,18878.99,48,5.82,2,2277.5,,Own,0,24.0,South,2664.64,0.5588,0.495,2,No,0,1
CUST-002125,37,Female,Single,Bachelor,Self-employed,75808.72,857.48,670.0,7.2,4,1,14233.19,60,6.28,0,27899.96,6308.03,Mortgage,0,8.2,West,1379.31,0.1357,0.1718,0,No,0,0
CUST-002126,39,Male,Single,Associate,Salaried,33322.28,500.66,569.0,20.6,0,4,7206.61,60,13.01,2,11159.55,1607.9,Mortgage,0,7.3,East,820.24,0.1803,1.191,1,No,1,1
CUST-002127,38,Male,Widowed,Associate,Self-employed,31291.99,1157.29,752.0,16.3,4,0,24474.17,60,5.83,1,1784.27,2070.71,Mortgage,0,11.6,South,357.01,0.4438,0.5287,2,No,0,0
CUST-002128,50,Male,Single,High School,Contract,49842.32,935.26,678.0,29.7,3,4,7925.03,12,5.58,1,346.33,4589.47,Rent,1,10.9,West,1121.36,0.2252,0.6619,0,No,0,0
CUST-002129,47,Female,Married,High School,,120066.81,5558.86,737.0,28.0,6,0,4855.53,60,6.14,1,8053.11,16157.44,Rent,0,24.5,South,4767.22,0.5556,0.6859,2,No,0,1
CUST-002130,46,Non-binary,Divorced,Bachelor,Unemployed,38574.97,1029.67,693.0,24.1,2,2,19546.96,72,6.54,2,16237.54,1215.61,Own,2,0.7,North,1896.49,0.3203,0.2286,0,No,0,0
CUST-002131,46,Male,Single,High School,Contract,30859.16,810.22,680.0,26.4,2,0,61220.97,60,10.88,2,6150.04,2750.18,Rent,0,21.7,Central,967.71,0.3151,0.7592,1,No,0,0
CUST-002132,44,Male,Single,Bachelor,Retired,35828.7,1136.34,672.0,21.3,2,0,71496.24,60,4.46,1,2146.79,2175.97,Rent,0,5.6,North,1026.62,0.3806,0.4976,3,Yes,0,1
CUST-002133,43,Male,Widowed,Bachelor,Contract,34183.73,1079.42,768.0,18.4,5,0,26962.34,24,3.17,1,8439.13,3084.36,Own,1,1.5,South,1792.44,0.3789,0.5499,2,No,0,1
CUST-002134,46,Female,Married,High School,Retired,24533.87,523.74,640.0,26.9,2,0,22780.81,48,10.17,0,778.06,1493.44,Mortgage,1,23.0,Central,979.71,0.2562,0.16,1,Yes,0,0
CUST-002135,41,Male,Divorced,Bachelor,Contract,37164.05,741.84,649.0,20.4,1,0,9729.19,36,7.59,1,10786.94,418.08,Own,0,1.9,Central,755.42,0.2395,0.0688,0,No,0,0
CUST-002136,41,Female,Married,Associate,Retired,23161.28,571.3,673.0,15.1,3,1,3086.43,60,4.97,0,4230.43,2468.35,Mortgage,3,2.8,South,1942.54,0.296,0.4236,0,No,0,0
CUST-002137,25,Female,Married,Bachelor,Salaried,,1552.29,608.0,3.6,4,1,4429.27,48,11.9,1,18898.81,-869.78,Mortgage,2,2.5,West,1900.62,0.3899,0.4302,0,No,0,0
CUST-002138,48,Female,Married,Associate,Contract,63244.83,1430.38,752.0,22.3,3,0,13861.52,24,6.4,0,4044.06,-1771.3,Other,0,11.3,South,2932.7,0.2714,0.299,0,No,0,0
CUST-002139,40,Female,Married,Bachelor,Self-employed,97839.18,307.81,676.0,19.2,1,0,47128.11,24,9.14,0,2497.03,8608.16,Own,1,13.3,West,4502.9,0.0378,0.225,0,No,0,0
CUST-002140,38,Male,Married,Bachelor,Unemployed,10924.2,152.12,542.0,17.0,2,3,13729.45,36,9.56,1,1915.45,194.3,Rent,1,0.6,South,378.31,0.1671,0.8564,2,Yes,1,1
CUST-002141,53,Non-binary,Single,High School,Salaried,34953.49,297.59,699.0,31.5,1,1,14893.79,36,8.48,0,8065.82,3994.44,Mortgage,0,25.1,Central,1779.96,0.1022,0.2818,0,No,0,0
CUST-002142,18,Male,Divorced,Bachelor,Self-employed,69264.01,3379.12,692.0,0.0,3,0,21147.79,12,3.96,0,3102.3,-1212.11,Mortgage,0,0.0,South,3688.57,0.5854,0.4798,0,No,0,0
CUST-002143,37,Male,Single,Master,Salaried,113646.57,399.96,755.0,18.0,6,0,13897.55,12,5.26,0,7903.06,-3500.0,Rent,2,9.8,Central,6097.01,0.0422,0.4988,0,No,0,0
CUST-002144,55,Female,Divorced,Master,Retired,67595.02,1280.7,778.0,31.5,3,1,19469.46,12,3.07,1,15240.14,2394.86,Rent,1,28.7,West,799.7,0.2274,0.7728,0,Yes,0,0
CUST-002145,27,Male,Single,Master,Salaried,39250.24,1095.4,784.0,5.3,2,0,27004.19,48,2.99,2,4491.26,-6.06,Other,1,3.8,East,1725.6,0.3349,0.4734,0,No,0,0
CUST-002146,27,Female,Married,Master,Salaried,77840.96,3034.16,724.0,6.1,2,0,22342.37,36,7.52,1,18204.1,-3384.06,Mortgage,2,0.9,North,5274.9,0.4677,0.3563,2,No,0,0
CUST-002147,39,Female,Single,Master,Salaried,98908.89,5057.0,638.0,20.0,5,1,16442.37,84,12.45,4,1625.19,3004.09,Mortgage,0,14.6,North,2473.22,0.6135,0.9346,9,No,1,1
CUST-002148,69,Male,Married,Bachelor,Salaried,23849.52,737.14,740.0,49.6,9,0,23918.38,60,6.04,5,475.0,2624.24,Rent,3,27.2,East,1575.75,0.3709,0.3997,1,Yes,0,0
CUST-002149,35,Non-binary,Single,Associate,Salaried,64182.6,919.04,710.0,14.0,5,0,12370.38,48,6.01,0,2724.03,486.86,Rent,0,1.3,East,1127.67,0.1718,0.5993,0,No,0,0
CUST-002150,32,Male,Married,Bachelor,Contract,51003.8,805.19,676.0,7.1,3,2,24129.18,60,10.3,4,3277.28,3864.56,Other,0,8.7,North,2108.44,0.1894,0.8175,1,No,1,0
CUST-002151,45,Female,Married,Bachelor,Salaried,72692.47,1403.08,666.0,23.0,4,1,39911.38,36,8.5,1,11240.4,9153.52,Mortgage,0,13.5,West,3231.16,0.2316,0.7326,1,No,1,0
CUST-002152,42,Female,Married,Bachelor,Unemployed,7000.0,237.93,742.0,20.9,2,0,31712.57,60,6.39,2,472.81,14.43,Rent,1,1.2,West,376.08,0.4079,0.0482,0,Yes,0,0
CUST-002153,45,Male,Married,High School,Salaried,45805.99,1235.85,,22.7,6,1,6960.54,60,4.9,3,7044.1,-1859.48,Rent,2,7.6,West,2681.17,0.3238,0.5092,0,No,0,0
CUST-002154,68,Male,Single,Bachelor,Salaried,45612.04,1518.07,708.0,44.6,2,0,69839.54,36,4.68,1,2985.28,2602.11,Rent,0,2.1,South,2563.24,0.3994,0.5126,1,Yes,0,0
CUST-002155,40,Female,Divorced,Bachelor,Salaried,62202.96,1936.31,722.0,17.8,4,1,17076.05,24,4.49,1,2064.13,6583.2,Own,0,4.2,West,916.34,0.3735,0.7392,0,No,0,0
CUST-002156,69,Female,Married,High School,Self-employed,35087.58,1107.3,677.0,50.0,4,0,8789.15,36,8.72,2,4497.71,702.81,Mortgage,4,10.5,North,1712.53,0.3787,0.7875,0,No,0,0
CUST-002157,47,Male,Divorced,Bachelor,Self-employed,67418.12,2525.88,715.0,26.0,6,2,28762.59,24,2.5,2,1840.7,3656.16,Rent,1,17.0,North,1287.36,0.4496,0.6676,2,No,0,0
CUST-002158,31,Female,Divorced,Bachelor,Salaried,83707.16,1215.74,579.0,8.8,3,3,6411.49,36,7.34,0,9980.46,2159.59,Mortgage,1,4.9,Central,5283.44,0.1743,0.348,0,No,0,0
CUST-002159,52,Male,Married,High School,Self-employed,29964.81,256.0,,32.5,4,6,15465.06,60,13.31,2,687.12,4179.82,Rent,3,6.8,South,1628.16,0.1025,1.1733,0,No,1,1
CUST-002160,46,Female,Single,Bachelor,Salaried,30777.72,712.15,706.0,26.0,3,1,20057.87,24,4.79,4,758.3,-278.57,Mortgage,2,13.7,West,2134.7,0.2777,0.2953,0,No,0,0
CUST-002161,60,Male,Single,Associate,Salaried,60091.39,1068.92,748.0,39.5,8,0,11733.71,12,5.13,4,23039.91,3183.43,Own,1,9.6,East,1618.48,0.2135,0.5254,2,Yes,0,0
CUST-002162,41,Female,Divorced,Associate,Salaried,23588.7,980.49,772.0,22.1,2,0,55424.35,36,2.5,0,,-838.99,Rent,1,4.5,South,1198.38,0.4988,0.4244,2,No,0,0
CUST-002163,35,Male,Married,Bachelor,Salaried,90495.03,1970.2,733.0,13.7,1,0,24875.96,48,3.92,0,8877.94,9159.35,Rent,0,5.8,Central,5744.73,0.2613,0.5747,0,No,0,0
CUST-002164,43,Female,Single,Associate,Salaried,80140.35,1323.0,716.0,24.4,1,1,15737.43,36,6.13,2,4386.47,-3500.0,Rent,0,1.2,North,1946.2,0.1981,0.8446,2,Yes,0,0
CUST-002165,30,Female,Single,High School,Salaried,45132.76,862.25,693.0,6.8,1,1,12673.05,60,9.4,0,404.56,-236.45,Own,0,2.2,Central,1162.31,0.2293,0.1244,2,No,0,0
CUST-002166,40,Male,Married,High School,Salaried,20779.52,580.52,712.0,18.7,3,0,23634.31,24,7.54,1,1291.72,248.15,Rent,0,6.4,South,413.88,0.3352,0.5179,2,No,0,0
CUST-002167,39,Male,Single,Bachelor,Unemployed,7845.12,541.86,636.0,19.2,5,3,11532.19,60,5.56,5,477.59,867.48,Other,0,0.7,Central,350.0,0.8288,0.7857,2,No,0,0
CUST-002168,34,Male,Married,Master,Self-employed,101528.04,4800.36,727.0,14.1,4,1,112807.39,24,3.91,5,11285.99,11512.61,Mortgage,1,2.8,North,5936.9,0.5674,0.4843,1,No,0,0
CUST-002169,25,Female,Divorced,Associate,Salaried,77603.12,4977.17,710.0,3.5,5,1,15848.54,36,10.09,1,3037.26,-553.66,Mortgage,2,4.1,East,3515.81,0.7696,0.5986,0,Yes,0,0
CUST-002170,51,Female,Single,Master,Contract,32646.92,1081.2,700.0,30.6,6,1,35810.58,60,7.39,3,10822.98,2408.31,Own,0,13.2,South,1250.98,0.3974,0.5571,2,Yes,0,0
CUST-002171,43,Male,Divorced,Bachelor,Salaried,128859.61,1903.23,686.0,20.9,0,2,18756.93,24,5.47,2,3450.64,12091.65,Own,0,1.1,East,5862.59,0.1772,0.1401,0,No,0,0
CUST-002172,53,Male,Single,Bachelor,Salaried,54248.81,413.25,691.0,32.8,5,0,16812.99,12,5.62,1,11176.8,591.01,Mortgage,0,16.5,South,934.01,0.0914,0.3909,1,No,0,0
CUST-002173,31,Female,Single,High School,Unemployed,14839.53,643.25,626.0,8.0,3,3,22795.79,84,12.0,2,1758.35,1086.74,Mortgage,0,1.0,South,350.0,0.5202,0.4563,1,No,0,0
CUST-002174,70,Male,Divorced,Associate,Salaried,27681.7,500.58,613.0,46.6,4,4,22171.33,60,8.84,0,0.0,3454.11,Rent,0,23.8,North,1165.35,0.217,0.2754,2,No,0,0
CUST-002175,38,Male,Widowed,High School,Self-employed,35656.4,536.28,775.0,13.5,5,0,4678.64,36,2.92,1,13811.88,532.11,Mortgage,1,6.4,East,1046.14,0.1805,0.5231,0,No,0,0
CUST-002176,60,Male,Divorced,Bachelor,Retired,25722.17,581.03,601.0,34.9,2,3,27821.67,60,12.93,2,794.81,2566.27,Own,0,9.0,North,798.64,0.2711,0.5755,2,No,1,0
CUST-002177,38,Male,Married,Doctorate,Salaried,111431.12,3965.53,698.0,13.0,6,0,14490.01,72,5.03,2,14121.81,9556.91,Mortgage,3,7.6,West,3208.38,0.427,0.5342,0,Yes,0,1
CUST-002178,44,Female,Married,Associate,Salaried,39479.37,2455.62,691.0,23.5,2,1,30086.06,36,4.57,4,2530.61,789.27,Rent,1,16.8,West,1196.77,0.7464,0.9408,1,No,0,1
CUST-002179,38,Non-binary,Single,Master,Salaried,81691.55,3875.64,743.0,16.7,3,1,39990.04,60,3.52,0,13365.84,10246.63,Mortgage,1,13.3,West,4478.08,0.5693,0.6053,0,No,0,0
CUST-002180,37,Male,Single,Master,Salaried,104558.6,4753.5,749.0,12.6,8,0,19381.58,60,3.65,4,107074.93,73.03,Rent,0,4.4,East,3701.3,0.5456,0.2178,2,Yes,0,0
CUST-002181,44,Male,Married,Associate,Self-employed,21192.65,420.52,632.0,22.7,3,1,19079.07,72,8.39,2,2140.34,2635.89,Rent,3,18.0,West,1589.15,0.2381,,1,Yes,0,0
CUST-002182,32,Female,Single,Bachelor,Self-employed,112641.43,1745.89,752.0,9.3,3,1,32746.42,48,3.89,0,6362.26,1416.82,Rent,0,6.8,East,6777.25,0.186,0.9307,2,No,0,0
CUST-002183,38,Female,Married,,Salaried,86315.26,2875.97,729.0,13.8,4,0,42908.45,36,4.93,1,77437.7,-2480.27,Rent,2,7.3,Central,4020.23,0.3998,0.8421,1,Yes,0,0
CUST-002184,52,Female,Married,Bachelor,Salaried,94097.17,2601.86,734.0,28.7,5,1,49542.9,24,2.5,2,41158.67,5487.07,Own,2,8.0,East,5721.59,0.3318,0.4994,0,No,0,0
CUST-002185,42,Male,Married,Bachelor,Salaried,29715.79,609.1,738.0,23.4,3,0,34454.69,36,5.38,0,18829.85,-259.41,Rent,3,13.7,North,1581.94,0.246,0.5195,0,No,0,0
CUST-002186,51,Female,Widowed,High School,Self-employed,32017.64,906.72,777.0,31.6,7,0,59025.77,36,2.5,3,11955.16,4277.16,Rent,0,22.5,Central,1294.45,0.3398,0.2419,1,No,0,0
CUST-002187,18,Female,Single,Bachelor,Salaried,102747.3,2546.57,665.0,0.0,3,2,13643.23,60,9.25,2,57346.69,-109.18,Rent,0,0.0,West,3756.68,0.2974,0.6508,2,No,0,0
CUST-002188,44,Male,Single,Bachelor,Salaried,33019.12,671.09,650.0,24.7,0,1,19215.93,60,5.89,0,2698.01,-713.3,Mortgage,2,7.4,East,1139.79,0.2439,0.2753,4,Yes,0,0
CUST-002189,43,Female,Married,Bachelor,Contract,70658.65,3031.35,671.0,24.4,9,0,21460.98,36,9.75,2,6537.28,6669.99,Rent,1,5.7,West,3759.09,0.5148,0.2756,2,No,0,1
CUST-002190,21,Female,Married,High School,Self-employed,70414.81,2715.76,687.0,1.1,2,1,12999.75,36,5.42,2,1925.58,1498.3,Own,1,0.9,East,1245.34,0.4628,0.6856,2,No,0,0
CUST-002191,59,Female,Married,Bachelor,Salaried,24496.33,330.3,664.0,38.4,4,2,19124.87,60,9.33,0,1251.32,3042.16,Mortgage,1,,North,681.39,0.1618,0.7248,0,Yes,0,0
CUST-002192,37,Male,Single,Bachelor,Self-employed,98372.14,7068.21,702.0,7.5,1,1,14968.54,48,4.63,2,33282.96,917.38,Own,1,1.9,North,1862.36,0.8622,0.9527,1,No,0,0
CUST-002193,36,Female,Single,Bachelor,Unemployed,15968.49,626.88,722.0,15.1,4,0,30290.56,36,2.5,0,899.73,1465.3,Own,0,1.3,Central,846.7,0.4711,0.4117,1,No,0,0
CUST-002194,59,Male,Single,Bachelor,Salaried,93352.49,2922.81,632.0,22.5,3,3,39432.03,48,6.97,0,14926.33,6317.66,Rent,1,15.1,West,3524.34,0.3757,0.9748,1,No,0,0
CUST-002195,59,Female,Married,Associate,Salaried,32957.31,806.54,605.0,38.1,4,1,51956.9,48,14.49,1,5503.08,1723.74,Mortgage,2,11.3,West,1737.75,0.2937,0.4864,1,No,1,1
CUST-002196,27,Male,Married,Bachelor,Salaried,79915.81,901.91,812.0,1.8,1,0,90527.16,60,2.5,0,1598.93,8549.89,Mortgage,4,3.8,Central,2584.86,0.1354,0.4332,1,No,0,0
CUST-002197,31,Male,Single,Bachelor,Salaried,,1109.2,683.0,8.4,1,0,16112.65,60,5.42,0,12119.94,2274.07,Mortgage,0,6.0,West,1686.83,0.3091,0.3263,1,No,0,0
CUST-002198,31,Male,Divorced,Master,Salaried,64896.86,3733.36,684.0,12.1,3,0,31916.7,48,8.82,4,5085.29,6281.59,Own,0,5.2,Central,2066.43,0.6903,0.6076,2,No,0,0
CUST-002199,34,Female,Married,Bachelor,Salaried,31080.64,2342.86,706.0,7.0,8,0,9863.27,12,9.91,3,2517.23,-48.71,Mortgage,0,7.8,West,964.92,0.9046,0.1845,1,No,0,1
CUST-002200,52,Male,Married,High School,Unemployed,10006.35,238.89,732.0,33.9,2,0,11892.08,48,3.86,0,744.3,890.56,Own,1,3.2,South,605.75,0.2865,0.4387,4,No,0,0
CUST-002201,40,Male,Married,Bachelor,Salaried,56318.55,1868.65,768.0,19.6,2,0,24453.22,36,2.5,1,4992.6,7593.21,Mortgage,1,3.9,West,2398.58,0.3982,0.5169,2,Yes,0,0
CUST-002202,37,Female,Single,High School,Self-employed,15799.06,238.23,795.0,14.7,1,0,18379.93,60,3.21,1,3726.74,-388.03,Rent,0,5.5,East,619.43,0.1809,0.5091,0,Yes,0,0
CUST-002203,26,Male,Single,High School,Salaried,47142.97,1113.73,747.0,2.1,1,0,12590.16,12,7.88,0,2514.06,6648.67,Own,1,,East,2899.39,0.2835,0.6049,2,No,0,0
CUST-002204,55,Male,Divorced,Bachelor,Salaried,85613.96,1752.85,683.0,34.7,2,2,54417.7,60,4.63,0,7503.82,3028.56,Rent,1,16.9,South,4492.28,0.2457,0.5205,2,No,0,0
CUST-002205,42,Male,Married,Master,Self-employed,127610.48,3575.12,709.0,20.5,5,1,25904.94,24,8.72,0,24698.59,6438.06,Own,1,13.0,West,5399.82,0.3362,0.6028,0,No,0,0
CUST-002206,30,Male,Single,High School,Contract,34798.57,715.27,710.0,5.4,0,0,31669.62,84,4.65,2,6759.71,2278.85,Mortgage,0,4.0,East,1695.11,0.2467,0.5222,1,No,0,0
CUST-002207,37,Male,Married,High School,Salaried,41374.42,1397.24,710.0,15.6,2,0,23947.77,12,6.74,1,3021.07,561.32,Mortgage,1,17.8,East,1705.21,0.4052,0.3622,2,No,0,0
CUST-002208,28,Male,Married,High School,Salaried,37719.25,1937.76,739.0,5.4,3,1,20417.01,60,5.77,4,9958.09,1469.19,Rent,0,1.7,East,1333.44,0.6165,0.2217,2,No,0,0
CUST-002209,38,Female,Single,High School,Self-employed,20980.38,353.6,658.0,14.2,2,1,40534.66,60,9.12,2,3954.22,388.37,Own,0,1.8,South,1035.02,0.2022,0.4501,1,No,0,0
CUST-002210,32,Female,Divorced,Bachelor,Salaried,30439.8,514.48,659.0,5.6,3,2,41142.3,60,6.75,0,5060.27,864.14,Rent,0,5.7,Central,949.76,0.2028,0.53,1,Yes,0,0
CUST-002211,31,Male,Married,High School,Unemployed,33533.92,1594.32,776.0,12.1,1,1,8943.93,24,2.5,1,6012.59,1855.39,Rent,4,1.1,West,1423.37,0.5705,0.2966,1,No,0,0
